"","Gene","GeneName","pValue"
"5467",5467,"AT1G27590",0.723587719
"5468",5468,"AT1G31920",0.304599536
"5469",5469,"AT1G36060",0.715596711
"5470",5470,"AT1G42650",0.723526589
"5471",5471,"AT1G46120",0.765821717
"5472",5472,"AT1G48000",0.287420168
"5473",5473,"AT1G48360",0.77155938
"5474",5474,"AT1G49990",0.074132509
"5475",5475,"AT1G50700",0.197341093
"5476",5476,"AT1G54215",0.862721445
"5477",5477,"AT1G56260",0.529257599
"5478",5478,"AT1G58190",0.004129693
"5479",5479,"AT1G59970",0.702899141
"5480",5480,"AT1G60080",0.041374089
"5481",5481,"AT1G64270",2.73108e-11
"5482",5482,"AT1G66350",0.60024204
"5483",5483,"AT1G72720",0.286243414
"5484",5484,"AT1G73965",0.192994334
"5485",5485,"AT1G77640",0.593417447
"5486",5486,"AT1G80690",1
"5487",5487,"AT2G02200",0.287358397
"5488",5488,"AT2G03270",0.287422369
"5489",5489,"AT2G03500",0.002777782
"5490",5490,"AT2G04790",0.054570717
"5491",5491,"AT2G06005",0.585141781
"5492",5492,"AT2G13820",0.142295624
"5493",5493,"AT2G13840",0.011216171
"5494",5494,"AT2G16895",0.011817848
"5495",5495,"AT2G18390",0.801073963
"5496",5496,"AT2G22570",0.478934799
"5497",5497,"AT2G22900",0.810277995
"5498",5498,"AT2G26692",7.67151e-07
"5499",5499,"AT2G29060",0.775485742
"5500",5500,"AT2G29525",0.008897478
"5501",5501,"AT2G31110",4.82272e-06
"5502",5502,"AT2G32630",0.676571857
"5503",5503,"AT2G36010",0.40663353
"5504",5504,"AT2G41760",0.999999884
"5505",5505,"AT2G42060",2.0733e-11
"5506",5506,"AT2G44980",0.141606455
"5507",5507,"AT2G46860",4.56817e-05
"5508",5508,"AT2G47770",0.150967042
"5509",5509,"AT3G01890",0.634400033
"5510",5510,"AT3G03773",0.019111727
"5511",5511,"AT3G05675",0.498147586
"5512",5512,"AT3G06770",0.004416938
"5513",5513,"AT3G07930",0.116809757
"5514",5514,"AT3G19330",0.162157982
"5515",5515,"AT3G19590",1
"5516",5516,"AT3G22790",0.240420395
"5517",5517,"AT3G23330",0.77155938
"5518",5518,"AT3G25110",0.001468874
"5519",5519,"AT3G25795",0.208691063
"5520",5520,"AT3G33035",0.47940114
"5521",5521,"AT3G46200",0.59959161
"5522",5522,"AT3G46210",0.56473299
"5523",5523,"AT3G47340",0.505363088
"5524",5524,"AT3G49650",0.47892769
"5525",5525,"AT3G51930",0.275339472
"5526",5526,"AT3G53320",0.423607004
"5527",5527,"AT3G53510",0.538387451
"5528",5528,"AT3G56330",0.323149123
"5529",5529,"AT3G56370",0.074639241
"5530",5530,"AT3G59330",0.483197622
"5531",5531,"AT4G03960",0.020398327
"5532",5532,"AT4G08020",0.443749549
"5533",5533,"AT4G13750",0.000171349
"5534",5534,"AT4G15248",0.727656921
"5535",5535,"AT4G17030",0.478932268
"5536",5536,"AT4G17490",0.5833181
"5537",5537,"AT4G17910",0.177308663
"5538",5538,"AT4G18050",0.801033667
"5539",5539,"AT4G18220",0.014990441
"5540",5540,"AT4G19370",0.000345777
"5541",5541,"AT4G23000",0.780476246
"5542",5542,"AT4G35980",0.000694295
"5543",5543,"AT4G36280",0.412945701
"5544",5544,"AT4G37430",0.142937196
"5545",5545,"AT4G38495",0.783975059
"5546",5546,"AT4G39370",0.366622974
"5547",5547,"AT4G40020",0.626393513
"5548",5548,"AT5G02170",0.751400125
"5549",5549,"AT5G03140",0.005610853
"5550",5550,"AT5G03180",0.287413809
"5551",5551,"AT5G06755",0.478879894
"5552",5552,"AT5G07180",0.525403451
"5553",5553,"AT5G10330",0.686800563
"5554",5554,"AT5G10745",0.563981099
"5555",5555,"AT5G10946",0.009613065
"5556",5556,"AT5G15860",0.600307514
"5557",5557,"AT5G16420",0.514118646
"5558",5558,"AT5G20030",0.594888382
"5559",5559,"AT5G27345",0.843395479
"5560",5560,"AT5G27610",0.155101324
"5561",5561,"AT5G28626",0.121944213
"5562",5562,"AT5G35775",0.804763271
"5563",5563,"AT5G36870",0.924260683
"5564",5564,"AT5G37420",0.724374984
"5565",5565,"AT5G40640",0.249792122
"5566",5566,"AT5G42910",0.300882087
"5567",5567,"AT5G44600",0.123259182
"5568",5568,"AT5G50990",0.235523449
"5569",5569,"AT5G53080",0.122085202
"5570",5570,"AT5G54060",0.293396268
"5571",5571,"AT5G59410",0.857839475
"5572",5572,"AT5G61370",0.035097055
"5573",5573,"AT5G63290",0.999999865
"5574",5574,"AT1G01390",0.38316598
"5575",5575,"AT1G01640",0.861802552
"5576",5576,"AT1G08210",0.086084477
"5577",5577,"AT1G08610",0.639959265
"5578",5578,"AT1G12290",0.032701781
"5579",5579,"AT1G17350",0.034281951
"5580",5580,"AT1G25480",0.517112162
"5581",5581,"AT1G26520",0.514802009
"5582",5582,"AT1G28070",0.246774049
"5583",5583,"AT1G30860",0.630983447
"5584",5584,"AT1G41775",0.00014358
"5585",5585,"AT1G55870",0.911301762
"5586",5586,"AT1G61370",0.010383398
"5587",5587,"AT1G69380",0.861799211
"5588",5588,"AT1G69770",0.383165762
"5589",5589,"AT1G71890",0.081692676
"5590",5590,"AT1G72730",0.000834983
"5591",5591,"AT1G74240",0.059430104
"5592",5592,"AT1G74300",0.115068061
"5593",5593,"AT1G74870",0.339844271
"5594",5594,"AT1G76820",0.128291413
"5595",5595,"AT1G78690",0.072425904
"5596",5596,"AT2G02400",0.053195987
"5597",5597,"AT2G07687",0.935383466
"5598",5598,"AT2G07707",0.643569617
"5599",5599,"AT2G14110",0.081851368
"5600",5600,"AT2G17580",0.053196404
"5601",5601,"AT2G18760",0.390424942
"5602",5602,"AT2G19250",0.115068061
"5603",5603,"AT2G19690",0.776778684
"5604",5604,"AT2G20210",0.405662274
"5605",5605,"AT2G27790",0.552717433
"5606",5606,"AT2G28315",0.221319174
"5607",5607,"AT2G29640",0.151502427
"5608",5608,"AT2G29940",0.164729155
"5609",5609,"AT2G32795",0.000368554
"5610",5610,"AT2G34450",0.090745035
"5611",5611,"AT2G40480",0.597953441
"5612",5612,"AT2G43920",0.022788094
"5613",5613,"AT2G44400",0.000445613
"5614",5614,"AT2G45360",0.000923255
"5615",5615,"AT3G03000",0.339857359
"5616",5616,"AT3G07990",0.462065513
"5617",5617,"AT3G09085",0.383184702
"5618",5618,"AT3G10700",0.003130833
"5619",5619,"AT3G10930",0.030305226
"5620",5620,"AT3G12250",0.471528354
"5621",5621,"AT3G12977",0.010255735
"5622",5622,"AT3G13190",0.861799811
"5623",5623,"AT3G17365",0.20845568
"5624",5624,"AT3G22670",0.699559831
"5625",5625,"AT3G23870",0.624300055
"5626",5626,"AT3G24300",0.397388816
"5627",5627,"AT3G25717",0.832031702
"5628",5628,"AT3G43730",0.861694673
"5629",5629,"AT3G43863",0.74555576
"5630",5630,"AT3G45400",0.283585444
"5631",5631,"AT3G48250",0.639580006
"5632",5632,"AT3G51030",0.349789277
"5633",5633,"AT3G51760",0.643952858
"5634",5634,"AT3G52460",0.128194918
"5635",5635,"AT3G52535",0.306616911
"5636",5636,"AT3G61530",0.861788207
"5637",5637,"AT3G63440",0.55895072
"5638",5638,"AT4G00700",0.579834338
"5639",5639,"AT4G00890",0.062477187
"5640",5640,"AT4G02970",0.505808022
"5641",5641,"AT4G03115",0.383177616
"5642",5642,"AT4G04370",0.058686455
"5643",5643,"AT4G14147",0.497564679
"5644",5644,"AT4G17616",0.619653791
"5645",5645,"AT4G18372",0.281153407
"5646",5646,"AT4G21770",0.623261216
"5647",5647,"AT4G23420",0.093894907
"5648",5648,"AT4G24670",0.053165109
"5649",5649,"AT4G30090",0.701780823
"5650",5650,"AT4G31380",0.60122223
"5651",5651,"AT4G31870",0.118620958
"5652",5652,"AT4G34160",0.35633929
"5653",5653,"AT4G36930",0.150972041
"5654",5654,"AT4G38380",0.475660562
"5655",5655,"AT4G40042",0.344344012
"5656",5656,"AT5G01340",0.739036916
"5657",5657,"AT5G04820",0.028640637
"5658",5658,"AT5G06670",0.221258272
"5659",5659,"AT5G10140",0.406464961
"5660",5660,"AT5G13520",0.928026661
"5661",5661,"AT5G16310",0.141624214
"5662",5662,"AT5G19670",0.832031702
"5663",5663,"AT5G21900",0.210191127
"5664",5664,"AT5G24830",0.407332078
"5665",5665,"AT5G27230",0.96546519
"5666",5666,"AT5G35930",0.040332275
"5667",5667,"AT5G37055",0.054863397
"5668",5668,"AT5G39960",0.383421569
"5669",5669,"AT5G41980",0.706096583
"5670",5670,"AT5G42330",0.708026007
"5671",5671,"AT5G47550",0.896804729
"5672",5672,"AT5G47850",0.959865758
"5673",5673,"AT5G53290",0.601264269
"5674",5674,"AT5G56610",0.047630272
"5675",5675,"AT5G57840",0.601266793
"5676",5676,"AT5G66920",0.700415734
"5677",5677,"AT1G05750",0.093205651
"5678",5678,"AT1G10240",0.277154635
"5679",5679,"AT1G13550",0.005676256
"5680",5680,"AT1G13910",0.731522001
"5681",5681,"AT1G14300",0.768416618
"5682",5682,"AT1G14640",0.256037763
"5683",5683,"AT1G15460",0.516377292
"5684",5684,"AT1G17147",0.26940295
"5685",5685,"AT1G18330",0.492216874
"5686",5686,"AT1G19200",0.11109364
"5687",5687,"AT1G20310",0.003693716
"5688",5688,"AT1G22960",0.879236979
"5689",5689,"AT1G27360",0.62539154
"5690",5690,"AT1G31360",0.105921977
"5691",5691,"AT1G46554",0.672077915
"5692",5692,"AT1G48330",0.10770136
"5693",5693,"AT1G48770",0.731522002
"5694",5694,"AT1G50290",0.571830838
"5695",5695,"AT1G51405",0.219996858
"5696",5696,"AT1G55475",0.089004669
"5697",5697,"AT1G56610",0.302213643
"5698",5698,"AT1G59980",0.000932081
"5699",5699,"AT1G60560",0.222456765
"5700",5700,"AT1G62240",0.694305932
"5701",5701,"AT1G62320",0.704235749
"5702",5702,"AT1G62540",0.03758928
"5703",5703,"AT1G63160",0.838924049
"5704",5704,"AT1G64460",0.767208535
"5705",5705,"AT1G64530",0.39971566
"5706",5706,"AT1G68480",0.492172694
"5707",5707,"AT1G77020",0.99997565
"5708",5708,"AT2G05025",0.005123934
"5709",5709,"AT2G05820",0.014793194
"5710",5710,"AT2G07748",0.867004853
"5711",5711,"AT2G11350",0.823535999
"5712",5712,"AT2G13810",0.13235237
"5713",5713,"AT2G14850",0.79358292
"5714",5714,"AT2G18938",0.570465063
"5715",5715,"AT2G24610",0.302229515
"5716",5716,"AT2G25740",0.473772755
"5717",5717,"AT2G29760",0.843807567
"5718",5718,"AT2G33880",0.084060565
"5719",5719,"AT2G34355",0.394657556
"5720",5720,"AT2G36485",0.647173513
"5721",5721,"AT2G37120",0.328273321
"5722",5722,"AT2G38500",0.619671134
"5723",5723,"AT2G40690",0.172569164
"5724",5724,"AT2G41460",0.451563862
"5725",5725,"AT2G41745",0.415369029
"5726",5726,"AT2G42120",0.20079328
"5727",5727,"AT2G45460",0.564843524
"5728",5728,"AT2G45720",0.049798996
"5729",5729,"AT3G02640",0.586974622
"5730",5730,"AT3G04130",0.094159719
"5731",5731,"AT3G14000",0.176406619
"5732",5732,"AT3G14020",0.492159958
"5733",5733,"AT3G14850",0.00613368
"5734",5734,"AT3G15270",0.869067928
"5735",5735,"AT3G17668",0.004152196
"5736",5736,"AT3G18910",0.171235354
"5737",5737,"AT3G20280",0.04357312
"5738",5738,"AT3G22275",0.492305832
"5739",5739,"AT3G22555",0.165913049
"5740",5740,"AT3G23460",0.037438355
"5741",5741,"AT3G24730",0.203229505
"5742",5742,"AT3G26320",0.161401483
"5743",5743,"AT3G26680",0.315883033
"5744",5744,"AT3G27220",0.880125785
"5745",5745,"AT3G28370",0.602156919
"5746",5746,"AT3G44716",1
"5747",5747,"AT3G49170",0.092137134
"5748",5748,"AT3G50570",0.205703492
"5749",5749,"AT3G50800",0.917316702
"5750",5750,"AT3G51720",0.492221669
"5751",5751,"AT3G52540",0.547567046
"5752",5752,"AT3G53850",0.436635453
"5753",5753,"AT3G55605",0.08035221
"5754",5754,"AT3G56620",0.307393549
"5755",5755,"AT3G57350",0.015606463
"5756",5756,"AT3G58130",0.168063673
"5757",5757,"AT3G63370",0.089774987
"5758",5758,"AT4G03310",0.17325338
"5759",5759,"AT4G04077",0.731628308
"5760",5760,"AT4G04470",0.133709679
"5761",5761,"AT4G05440",0.300098704
"5762",5762,"AT4G08690",0.08283608
"5763",5763,"AT4G11910",0.233712341
"5764",5764,"AT4G12700",0.263915566
"5765",5765,"AT4G13720",0.055279306
"5766",5766,"AT4G15590",0.3022801
"5767",5767,"AT4G19870",0.169250355
"5768",5768,"AT4G26255",0.551351759
"5769",5769,"AT4G26470",0.222993728
"5770",5770,"AT4G31020",0.731502556
"5771",5771,"AT5G04790",0.511185611
"5772",5772,"AT5G05790",0.302222431
"5773",5773,"AT5G07680",0.736613815
"5774",5774,"AT5G10700",0.885136715
"5775",5775,"AT5G10720",0.802314348
"5776",5776,"AT5G15460",0.475103265
"5777",5777,"AT5G26680",0.011906366
"5778",5778,"AT5G26800",0.168058848
"5779",5779,"AT5G28237",0.017887141
"5780",5780,"AT5G35400",0.324550108
"5781",5781,"AT5G39980",0.168065054
"5782",5782,"AT5G40080",0.494500983
"5783",5783,"AT5G41080",0.574896423
"5784",5784,"AT5G41761",0.492211578
"5785",5785,"AT5G45660",0.443571705
"5786",5786,"AT5G45840",0.060057782
"5787",5787,"AT5G48600",0.211856642
"5788",5788,"AT5G51190",0.321010854
"5789",5789,"AT5G51960",0.492224808
"5790",5790,"AT5G61460",0.014456757
"5791",5791,"AT5G63130",0.056236908
"5792",5792,"AT5G63760",0.037492513
"5793",5793,"AT5G65860",0.03516185
"5794",5794,"AT1G01060",0.631633583
"5795",5795,"AT1G04700",0.713298602
"5796",5796,"AT1G05780",0.438020545
"5797",5797,"AT1G11280",0.511314926
"5798",5798,"AT1G11545",0.001658066
"5799",5799,"AT1G11850",0.283832294
"5800",5800,"AT1G12460",0.904370035
"5801",5801,"AT1G16370",6.12793e-05
"5802",5802,"AT1G16430",0.100203916
"5803",5803,"AT1G18290",0.09238391
"5804",5804,"AT1G19250",0.168308991
"5805",5805,"AT1G19480",0.142933263
"5806",5806,"AT1G20823",0.16730158
"5807",5807,"AT1G21070",0.206762051
"5808",5808,"AT1G22660",0.758759827
"5809",5809,"AT1G25270",0.235135355
"5810",5810,"AT1G27180",0.023184813
"5811",5811,"AT1G30370",0.1310883
"5812",5812,"AT1G32190",0.644501915
"5813",5813,"AT1G35516",0.086567596
"5814",5814,"AT1G38360",0.898770484
"5815",5815,"AT1G42377",0.611986583
"5816",5816,"AT1G44191",0.804307934
"5817",5817,"AT1G44780",0.487113218
"5818",5818,"AT1G45140",0.026100933
"5819",5819,"AT1G47720",0.552398926
"5820",5820,"AT1G56000",0.005897302
"5821",5821,"AT1G57560",0.119096708
"5822",5822,"AT1G59860",0.706633142
"5823",5823,"AT1G61180",0.044687846
"5824",5824,"AT1G72140",0.291061717
"5825",5825,"AT2G03667",0.620149707
"5826",5826,"AT2G03670",0.305714722
"5827",5827,"AT2G15910",0.628077757
"5828",5828,"AT2G21320",0.694898899
"5829",5829,"AT2G26870",0.429188925
"5830",5830,"AT2G31150",0.029083936
"5831",5831,"AT2G32885",0.000240025
"5832",5832,"AT2G33440",0.952895664
"5833",5833,"AT2G38695",0.690903138
"5834",5834,"AT2G38920",0.126030198
"5835",5835,"AT2G40200",0.023233167
"5836",5836,"AT2G41210",0.165408097
"5837",5837,"AT2G47260",0.548665466
"5838",5838,"AT2G47370",0.221587245
"5839",5839,"AT3G04040",0.447795596
"5840",5840,"AT3G04850",0.486303285
"5841",5841,"AT3G07080",0.76453688
"5842",5842,"AT3G10120",0.545041302
"5843",5843,"AT3G11480",0.108047241
"5844",5844,"AT3G14570",0.870752374
"5845",5845,"AT3G14590",0.863164692
"5846",5846,"AT3G15400",0.150560218
"5847",5847,"AT3G17740",0.141037207
"5848",5848,"AT3G18620",0.113139976
"5849",5849,"AT3G19790",0.397223339
"5850",5850,"AT3G20480",0.849782368
"5851",5851,"AT3G21460",0.30194207
"5852",5852,"AT3G25100",0.4707745
"5853",5853,"AT3G28345",0.23515815
"5854",5854,"AT3G28770",0.569872894
"5855",5855,"AT3G33595",0.762806214
"5856",5856,"AT3G42256",0.963371161
"5857",5857,"AT3G43526",0.009964595
"5858",5858,"AT3G45610",0.715568194
"5859",5859,"AT3G45890",0.397211641
"5860",5860,"AT3G47040",0.125993869
"5861",5861,"AT3G51320",0.710121294
"5862",5862,"AT3G57480",0.000691316
"5863",5863,"AT4G01280",0.118950246
"5864",5864,"AT4G03210",0.033455124
"5865",5865,"AT4G11060",0.541252905
"5866",5866,"AT4G12680",0.71386938
"5867",5867,"AT4G21510",0.26436042
"5868",5868,"AT4G28780",0.092966345
"5869",5869,"AT4G29310",0.124994467
"5870",5870,"AT4G29920",0.049106637
"5871",5871,"AT4G34250",0.068116404
"5872",5872,"AT4G38410",0.18473969
"5873",5873,"AT4G38760",0.732020771
"5874",5874,"AT5G01510",0.39723576
"5875",5875,"AT5G03440",0.737963314
"5876",5876,"AT5G05840",0.611873831
"5877",5877,"AT5G06790",0.309659923
"5878",5878,"AT5G07590",0.068587177
"5879",5879,"AT5G09800",0.01303088
"5880",5880,"AT5G10110",0.125644344
"5881",5881,"AT5G11990",0.482086638
"5882",5882,"AT5G13880",0.371192818
"5883",5883,"AT5G14100",0.063824811
"5884",5884,"AT5G14610",0.581341417
"5885",5885,"AT5G25620",0.596461722
"5886",5886,"AT5G35331",0.41603192
"5887",5887,"AT5G37500",0.130642888
"5888",5888,"AT5G42670",0.286529338
"5889",5889,"AT5G44010",0.017334153
"5890",5890,"AT5G44030",0.865635901
"5891",5891,"AT5G49350",0.662387607
"5892",5892,"AT5G50940",0.359178029
"5893",5893,"AT5G51670",0.042590694
"5894",5894,"AT5G52230",0.266980298
"5895",5895,"AT5G54400",0.763571131
"5896",5896,"AT5G58520",0.286893358
"5897",5897,"AT5G59380",0.865772326
"5898",5898,"AT5G60650",0.220204526
"5899",5899,"AT5G61570",0.091843275
"5900",5900,"AT5G64870",0.252005382
"5901",5901,"AT5G66870",0.266786269
"5902",5902,"AT5G67190",0.922342535
"5903",5903,"AT5G67610",0.865756323
"5904",5904,"AT1G01920",0.007477871
"5905",5905,"AT1G05990",0.002149587
"5906",5906,"AT1G09580",0.738809862
"5907",5907,"AT1G14205",0.180596294
"5908",5908,"AT1G15700",0.234929583
"5909",5909,"AT1G16030",0.367437513
"5910",5910,"AT1G18335",0.508980701
"5911",5911,"AT1G18910",0.428384778
"5912",5912,"AT1G29980",0.00389548
"5913",5913,"AT1G36300",0.71924418
"5914",5914,"AT1G43675",0.039281999
"5915",5915,"AT1G48270",0.738823957
"5916",5916,"AT1G52240",0.043974469
"5917",5917,"AT1G68150",4.35881e-09
"5918",5918,"AT1G71750",0.738825559
"5919",5919,"AT1G73130",0.389953309
"5920",5920,"AT1G74700",0.232984877
"5921",5921,"AT1G75170",0.016647694
"5922",5922,"AT1G76260",0.359721649
"5923",5923,"AT2G05910",0.581849469
"5924",5924,"AT2G05935",0.738795494
"5925",5925,"AT2G18465",0.283274375
"5926",5926,"AT2G21850",0.290094098
"5927",5927,"AT2G22840",0.565334262
"5928",5928,"AT2G23985",0.095783109
"5929",5929,"AT2G32200",0.149421779
"5930",5930,"AT2G33060",0.093406892
"5931",5931,"AT2G34650",0.798090687
"5932",5932,"AT2G40100",0.371492135
"5933",5933,"AT2G45400",0.738819676
"5934",5934,"AT2G47040",0.748786575
"5935",5935,"AT2G48080",0.928366606
"5936",5936,"AT3G06520",0.533222286
"5937",5937,"AT3G27000",0.316174015
"5938",5938,"AT3G30330",5.69082e-05
"5939",5939,"AT3G30570",0.75269571
"5940",5940,"AT3G46380",0.860764678
"5941",5941,"AT3G48425",0.190363616
"5942",5942,"AT3G49250",0.378118124
"5943",5943,"AT3G50140",0.340559328
"5944",5944,"AT3G50560",0.50715201
"5945",5945,"AT3G54560",0.111569485
"5946",5946,"AT3G57030",0.562787879
"5947",5947,"AT3G60070",0.799234922
"5948",5948,"AT3G62020",0.53491032
"5949",5949,"AT4G01430",0.812148895
"5950",5950,"AT4G01460",0.016213675
"5951",5951,"AT4G01920",0.187028946
"5952",5952,"AT4G04670",0.218842328
"5953",5953,"AT4G11400",2.37811e-07
"5954",5954,"AT4G15140",2.82196e-05
"5955",5955,"AT4G16700",0.32537225
"5956",5956,"AT4G20930",0.223309205
"5957",5957,"AT4G21830",0.009948151
"5958",5958,"AT4G23020",0.093626693
"5959",5959,"AT4G28190",0.999999884
"5960",5960,"AT4G34650",0.005553985
"5961",5961,"AT4G38180",0.738827767
"5962",5962,"AT5G01370",0.088471916
"5963",5963,"AT5G01880",0.738813572
"5964",5964,"AT5G02430",0.013922249
"5965",5965,"AT5G02650",0.09341279
"5966",5966,"AT5G03390",0.014933795
"5967",5967,"AT5G04070",0.142709142
"5968",5968,"AT5G04880",0.504554242
"5969",5969,"AT5G06865",0.278134508
"5970",5970,"AT5G15170",0.661673693
"5971",5971,"AT5G17350",0.163708438
"5972",5972,"AT5G20670",0.001005447
"5973",5973,"AT5G22980",0.71793342
"5974",5974,"AT5G26300",0.006645817
"5975",5975,"AT5G26980",0.25264076
"5976",5976,"AT5G37660",0.195948856
"5977",5977,"AT5G40970",0.008946855
"5978",5978,"AT5G49120",0.289761605
"5979",5979,"AT5G55150",6.38178e-07
"5980",5980,"AT5G56300",0.180612345
"5981",5981,"AT5G56840",0.288307909
"5982",5982,"AT5G59460",0.316182636
"5983",5983,"AT5G59662",0.051013319
"5984",5984,"AT5G61720",0.378693771
"5985",5985,"AT1G06490",0.137010659
"5986",5986,"AT1G07830",0.099018388
"5987",5987,"AT1G09960",0.07168058
"5988",5988,"AT1G15390",0.034319505
"5989",5989,"AT1G17060",0.786168404
"5990",5990,"AT1G22220",0.318633226
"5991",5991,"AT1G28100",0.91221494
"5992",5992,"AT1G28530",0.050792087
"5993",5993,"AT1G35210",0.326320143
"5994",5994,"AT1G40091",0.060692851
"5995",5995,"AT1G42620",0.256218699
"5996",5996,"AT1G53490",0.32635466
"5997",5997,"AT1G57980",0.037312831
"5998",5998,"AT1G60989",0.913037305
"5999",5999,"AT1G64700",0.621678136
"6000",6000,"AT1G65380",0.402246234
"6001",6001,"AT1G67070",0.034270243
"6002",6002,"AT1G68810",0.165780387
"6003",6003,"AT1G73010",0.285254146
"6004",6004,"AT1G74180",0.307303712
"6005",6005,"AT1G79490",0.423468641
"6006",6006,"AT2G04560",0.373749143
"6007",6007,"AT2G12740",0.174225975
"6008",6008,"AT2G18030",0.248392106
"6009",6009,"AT2G19090",0.66172026
"6010",6010,"AT2G23380",0.13046796
"6011",6011,"AT2G30890",0.889595891
"6012",6012,"AT2G35850",0.004863347
"6013",6013,"AT2G36307",0.248420699
"6014",6014,"AT2G45890",0.030756996
"6015",6015,"AT2G46110",0.166731034
"6016",6016,"AT2G46890",0.256183121
"6017",6017,"AT3G01420",7.61157e-07
"6018",6018,"AT3G02110",0.803258733
"6019",6019,"AT3G06145",0.019880264
"6020",6020,"AT3G09700",0.928025904
"6021",6021,"AT3G12520",0.598676489
"6022",6022,"AT3G12690",0.56208373
"6023",6023,"AT3G13000",0.020049854
